step,e1,e2
22658,25,25
22659,25,25
22660,25,25
22661,25,25
22662,25,25
22663,25,25
22664,25,25
22665,25,25
22666,25,25
22667,25,25
22668,25,25
22669,25,25
22670,25,25
22671,25,25
22672,25,25
22673,25,25
22674,25,25
22675,25,25
22676,25,25
22677,25,25
22678,25,25
22679,25,25
22680,25,25
22681,25,25
22682,25,25
22683,25,25
22684,25,25
22685,25,25
22686,25,25
22687,25,25
22688,25,25
22689,25,25
22690,25,25
22691,25,25
22692,25,25
22693,25,25
22694,25,25
22695,25,25
22696,25,25
22697,25,25
22698,25,25
22699,25,25
22700,25,25
22701,25,25
22702,25,25
22703,25,25
22704,25,25
22705,25,25
22706,25,25
22707,25,25
22708,25,25
22709,25,25
22710,25,25
22711,25,25
22712,25,25
22713,25,25
22714,25,25
22715,25,25
22716,25,25
22717,25,25
22718,25,25
22719,25,25
22720,25,25
22721,25,25
22722,25,25
22723,25,25
22724,25,25
22725,25,25
22726,25,25
22727,25,25
22728,25,25
22729,25,25
22730,25,25
22731,25,25
22732,25,25
22733,25,25
22734,25,25
22735,25,25
22736,25,25
22737,25,25
22738,25,25
22739,25,25
22740,25,25
22741,25,25
22742,25,25
22743,25,25
22744,25,25
22745,25,25
22746,25,25
22747,25,25
22748,25,25
22749,25,25
22750,25,25
22751,25,25
22752,25,25
22753,25,25
22754,25,25
22755,25,25
22756,25,25
22757,25,25
22758,25,25
22759,25,25
22760,25,25
22761,25,25
22762,25,25
22763,25,25
22764,25,25
22765,25,25
22766,25,25
22767,25,25
22768,25,25
22769,25,25
22770,25,25
22771,25,25
22772,25,25
22773,25,25
22774,25,25
22775,25,25
22776,25,25
22777,25,25
22778,25,25
22779,25,25
22780,25,25
22781,25,25
22782,25,25
22783,25,25
22784,25,25
22785,25,25
22786,25,25
22787,25,25
22788,25,25
22789,25,25
22790,25,25
22791,25,25
22792,25,25
22793,25,25
22794,25,25
22795,25,25
22796,25,25
22797,25,25
22798,25,25
22799,25,25
22800,25,25
22801,25,25
22802,25,25
22803,25,25
22804,25,25
22805,25,25
22806,25,25
22807,25,25
22808,25,25
22809,25,25
22810,25,25
22811,25,25
22812,25,25
22813,25,25
22814,25,25
22815,25,25
22816,25,25
22817,25,25
22818,25,25
22819,25,25
22820,25,25
22821,25,25
22822,25,25
22823,25,25
22824,25,25
22825,25,25
22826,25,25
22827,25,25
22828,25,25
22829,25,25
22830,25,25
22831,25,25
22832,25,25
22833,25,25
22834,25,25
22835,25,25
22836,25,25
22837,25,25
22838,25,25
22839,25,25
22840,25,25
22841,25,25
22842,25,25
22843,25,25
22844,25,25
22845,25,25
22846,25,25
22847,25,25
22848,25,25
22849,25,25
22850,25,25
22851,25,25
22852,25,25
22853,25,25
22854,25,25
22855,25,25
22856,25,25
22857,25,25
22858,25,25
22859,25,25
22860,25,25
22861,25,25
22862,25,25
22863,25,25
22864,25,25
22865,25,25
22866,25,25
22867,25,25
22868,25,25
22869,25,25
22870,25,25
22871,25,25
22872,25,25
22873,25,25
22874,25,25
22875,25,25
22876,25,25
22877,25,25
22878,25,25
22879,25,25
22880,25,25
22881,25,25
22882,25,25
22883,25,25
22884,25,25
22885,25,25
22886,25,25
22887,25,25
22888,25,25
22889,25,25
22890,25,25
22891,25,25
22892,25,25
22893,25,25
22894,25,25
22895,25,25
22896,25,25
22897,25,25
22898,25,25
22899,25,25
22900,25,25
22901,25,25
22902,25,25
22903,25,25
22904,25,25
22905,25,25
22906,25,25
22907,25,25
22908,25,25
22909,25,25
22910,25,25
22911,25,25
22912,25,25
22913,25,25
22914,25,25
22915,25,25
22916,25,25
22917,25,25
22918,25,25
22919,25,25
22920,25,25
22921,25,25
22922,25,25
22923,25,25
22924,25,25
22925,25,25
22926,25,25
22927,25,25
22928,25,25
22929,25,25
22930,25,25
22931,25,25
22932,25,25
22933,25,25
22934,25,25
22935,25,25
22936,25,25
22937,25,25
22938,25,25
22939,25,25
22940,25,25
22941,25,25
22942,25,25
22943,25,25
22944,25,25
22945,25,25
22946,25,25
22947,25,25
22948,25,25
22949,25,25
22950,25,25
22951,25,25
22952,25,25
22953,25,25
22954,25,25
22955,25,25
22956,25,25
22957,25,25
22958,25,25
22959,25,25
22960,25,25
22961,25,25
22962,25,25
22963,25,25
22964,25,25
22965,25,25
22966,25,25
22967,25,25
22968,25,25
22969,25,25
22970,25,25
22971,25,25
22972,25,25
22973,25,25
22974,25,25
22975,25,25
22976,25,25
22977,25,25
22978,25,25
22979,25,25
22980,25,25
22981,25,25
22982,25,25
22983,25,25
22984,25,25
22985,25,25
22986,25,25
22987,25,25
22988,25,25
22989,25,25
22990,25,25
22991,25,25
22992,25,25
22993,25,25
22994,25,25
22995,25,25
22996,25,25
22997,25,25
22998,25,25
22999,25,25
23000,25,25
23001,25,25
23002,25,25
23003,25,25
23004,25,25
23005,25,25
23006,25,25
23007,25,25
23008,25,25
23009,25,25
23010,25,25
23011,25,25
23012,25,25
23013,25,25
23014,25,25
23015,25,25
23016,25,25
23017,25,25
23018,25,25
23019,25,25
23020,25,25
23021,25,25
23022,25,25
23023,25,25
23024,25,25
23025,25,25
23026,25,25
23027,25,25
23028,25,25
23029,25,25
23030,25,25
23031,25,25
23032,25,25
23033,25,25
23034,25,25
23035,25,25
23036,25,25
23037,25,25
23038,25,25
23039,25,25
23040,25,25
23041,25,25
23042,25,25
23043,25,25
23044,25,25
23045,25,25
23046,25,25
23047,25,25
23048,25,25
23049,25,25
23050,25,25
23051,25,25
23052,25,25
23053,25,25
23054,25,25
23055,25,25
23056,25,25
23057,25,25
23058,25,25
23059,25,25
23060,25,25
23061,25,25
23062,25,25
23063,25,25
23064,25,25
23065,25,25
23066,25,25
23067,25,25
23068,25,25
23069,25,25
23070,25,25
23071,25,25
23072,25,25
23073,25,25
23074,25,25
23075,25,25
23076,25,25
23077,25,25
23078,25,25
23079,25,25
23080,25,25
23081,25,25
23082,25,25
23083,25,25
23084,25,25
23085,25,25
23086,25,25
23087,25,25
23088,25,25
23089,25,25
23090,25,25
23091,25,25
23092,25,25
23093,25,25
23094,25,25
23095,25,25
23096,25,25
23097,25,25
23098,25,25
23099,25,25
23100,25,25
23101,25,25
23102,25,25
23103,25,25
23104,25,25
23105,25,25
23106,25,25
23107,25,25
23108,25,25
23109,25,25
23110,25,25
23111,25,25
23112,25,25
23113,25,25
23114,25,25
23115,25,25
23116,25,25
23117,25,25
23118,25,25
23119,25,25
23120,25,25
23121,25,25
23122,25,25
23123,25,25
23124,25,25
23125,25,25
23126,25,25
23127,25,25
23128,25,25
23129,25,25
23130,25,25
23131,25,25
23132,25,25
23133,25,25
23134,25,25
23135,25,25
23136,25,25
23137,25,25
23138,25,25
23139,25,25
23140,25,25
23141,25,25
23142,25,25
23143,25,25
23144,25,25
23145,25,25
23146,25,25
23147,25,25
23148,25,25
23149,25,25
23150,25,25
23151,25,25
23152,25,25
23153,25,25
23154,25,25
23155,25,25
23156,25,25
23157,25,25
23158,25,25
23159,25,25
23160,25,25
23161,25,25
23162,25,25
23163,25,25
23164,25,25
23165,25,25
23166,25,25
23167,25,25
23168,25,25
23169,25,25
23170,25,25
23171,25,25
23172,25,25
23173,25,25
23174,25,25
23175,25,25
23176,25,25
23177,25,25
23178,25,25
23179,25,25
23180,25,25
23181,25,25
23182,25,25
23183,25,25
23184,25,25
23185,25,25
23186,25,25
23187,25,25
23188,25,25
23189,25,25
23190,25,25
23191,25,25
23192,25,25
23193,25,25
23194,25,25
23195,25,25
23196,25,25
23197,25,25
23198,25,25
23199,25,25
23200,25,25
23201,25,25
23202,25,25
23203,25,25
23204,25,25
23205,25,25
23206,25,25
23207,25,25
23208,25,25
23209,25,25
23210,25,25
23211,25,25
23212,25,25
23213,25,25
23214,25,25
23215,25,25
23216,25,25
23217,25,25
23218,25,25
23219,25,25
23220,25,25
23221,25,25
23222,25,25
23223,25,25
23224,25,25
23225,25,25
23226,25,25
23227,25,25
23228,25,25
23229,25,25
23230,25,25
23231,25,25
23232,25,25
23233,25,25
23234,25,25
23235,25,25
23236,25,25
23237,25,25
23238,25,25
23239,25,25
23240,25,25
23241,25,25
23242,25,25
23243,25,25
23244,25,25
23245,25,25
23246,25,25
23247,25,25
23248,25,25
23249,25,25
23250,25,25
23251,25,25
23252,25,25
23253,25,25
23254,25,25
23255,25,25
23256,25,25
23257,25,25
23258,25,25
23259,25,25
23260,25,25
23261,25,25
23262,25,25
23263,25,25
23264,25,25
23265,25,25
23266,25,25
23267,25,25
23268,25,25
23269,25,25
23270,25,25
23271,25,25
23272,25,25
23273,25,25
23274,25,25
23275,25,25
23276,25,25
23277,25,25
23278,25,25
23279,25,25
23280,25,25
23281,25,25
23282,25,25
23283,25,25
23284,25,25
23285,25,25
23286,25,25
23287,25,25
23288,25,25
23289,25,25
23290,25,25
23291,25,25
23292,25,25
23293,25,25
23294,25,25
23295,25,25
23296,25,25
23297,25,25
23298,25,25
23299,25,25
23300,25,25
23301,25,25
23302,25,25
23303,25,25
23304,25,25
23305,25,25
23306,25,25
23307,25,25
23308,25,25
23309,25,25
23310,25,25
23311,25,25
23312,25,25
23313,25,25
23314,25,25
23315,25,25
23316,25,25
23317,25,25
23318,25,25
23319,25,25
23320,25,25
23321,25,25
23322,25,25
23323,25,25
23324,25,25
23325,25,25
23326,25,25
23327,25,25
23328,25,25
23329,25,25
23330,25,25
23331,25,25
23332,25,25
23333,25,25
23334,25,25
23335,25,25
23336,25,25
23337,25,25
23338,25,25
23339,25,25
23340,25,25
23341,25,25
23342,25,25
23343,25,25
23344,25,25
23345,25,25
23346,25,25
23347,25,25
23348,25,25
23349,25,25
23350,25,25
23351,25,25
23352,25,25
23353,25,25
23354,25,25
23355,25,25
23356,25,25
23357,25,25
23358,25,25
23359,25,25
23360,25,25
23361,25,25
23362,25,25
23363,25,25
23364,25,25
23365,25,25
23366,25,25
23367,25,25
23368,25,25
23369,25,25
23370,25,25
23371,25,25
23372,25,25
23373,25,25
23374,25,25
23375,25,25
23376,25,25
23377,25,25
23378,25,25
23379,25,25
23380,25,25
23381,25,25
23382,25,25
23383,25,25
23384,25,25
23385,25,25
23386,25,25
23387,25,25
23388,25,25
23389,25,25
23390,25,25
23391,25,25
23392,25,25
23393,25,25
23394,25,25
23395,25,25
23396,25,25
23397,25,25
23398,25,25
23399,25,25
23400,25,25
23401,25,25
23402,25,25
23403,25,25
23404,25,25
23405,25,25
23406,25,25
23407,25,25
23408,25,25
23409,25,25
23410,25,25
23411,25,25
23412,25,25
23413,25,25
23414,25,25
23415,25,25
23416,25,25
23417,25,25
23418,25,25
23419,25,25
23420,25,25
23421,25,25
23422,25,25
23423,25,25
23424,25,25
23425,25,25
23426,25,25
23427,25,25
23428,25,25
23429,25,25
23430,25,25
23431,25,25
23432,25,25
23433,25,25
23434,25,25
23435,25,25
23436,25,25
23437,25,25
23438,25,25
23439,25,25
23440,25,25
23441,25,25
23442,25,25
23443,25,25
23444,25,25
23445,25,25
23446,25,25
23447,25,25
23448,25,25
23449,25,25
23450,25,25
23451,25,25
23452,25,25
23453,25,25
23454,25,25
23455,25,25
23456,25,25
23457,25,25
23458,25,25
23459,25,25
23460,25,25
23461,25,25
23462,25,25
23463,25,25
23464,25,25
23465,25,25
23466,25,25
23467,25,25
23468,25,25
23469,25,25
23470,25,25
23471,25,25
23472,25,25
23473,25,25
23474,25,25
23475,25,25
23476,25,25
23477,25,25
23478,25,25
23479,25,25
23480,25,25
23481,25,25
23482,25,25
23483,25,25
23484,25,25
23485,25,25
23486,25,25
23487,25,25
23488,25,25
23489,25,25
23490,25,25
23491,25,25
23492,25,25
23493,25,25
23494,25,25
23495,25,25
23496,25,25
23497,25,25
23498,25,25
23499,25,25
23500,25,25
23501,25,25
23502,25,25
23503,25,25
23504,25,25
23505,25,25
23506,25,25
23507,25,25
23508,25,25
23509,25,25
23510,25,25
23511,25,25
23512,25,25
23513,25,25
23514,25,25
23515,25,25
23516,25,25
23517,25,25
23518,25,25
23519,25,25
23520,25,25
23521,25,25
23522,25,25
23523,25,25
23524,25,25
23525,25,25
23526,25,25
23527,25,25
23528,25,25
23529,25,25
23530,25,25
23531,25,25
23532,25,25
23533,25,25
23534,25,25
23535,25,25
23536,25,25
23537,25,25
23538,25,25
23539,25,25
23540,25,25
23541,25,25
23542,25,25
23543,25,25
23544,25,25
23545,25,25
23546,25,25
23547,25,25
23548,25,25
23549,25,25
23550,25,25
23551,25,25
23552,25,25
23553,25,25
23554,25,25
23555,25,25
23556,25,25
23557,25,25
23558,25,25
23559,25,25
23560,25,25
23561,25,25
23562,25,25
23563,25,25
23564,25,25
23565,25,25
23566,25,25
23567,25,25
23568,25,25
23569,25,25
23570,25,25
23571,25,25
23572,25,25
23573,25,25
23574,25,25
23575,25,25
23576,25,25
23577,25,25
23578,25,25
23579,25,25
23580,25,25
23581,25,25
23582,25,25
23583,25,25
23584,25,25
23585,25,25
23586,25,25
23587,25,25
23588,25,25
23589,25,25
23590,25,25
23591,25,25
23592,25,25
23593,25,25
23594,25,25
23595,25,25
23596,25,25
23597,25,25
23598,25,25
23599,25,25
23600,25,25
23601,25,25
23602,25,25
23603,25,25
23604,25,25
23605,25,25
23606,25,25
23607,25,25
23608,25,25
23609,25,25
23610,25,25
23611,25,25
23612,25,25
23613,25,25
23614,25,25
23615,25,25
23616,25,25
23617,25,25
23618,25,25
23619,25,25
23620,25,25
23621,25,25
23622,25,25
23623,25,25
23624,25,25
23625,25,25
23626,25,25
23627,25,25
23628,25,25
23629,25,25
23630,25,25
23631,25,25
23632,25,25
23633,25,25
23634,25,25
23635,25,25
23636,25,25
23637,25,25
23638,25,25
23639,25,25
23640,25,25
23641,25,25
23642,25,25
23643,25,25
23644,25,25
23645,25,25
23646,25,25
23647,25,25
23648,25,25
23649,25,25
23650,25,25
23651,25,25
23652,25,25
23653,25,25
23654,25,25
23655,25,25
23656,25,25
23657,25,25
23658,25,25
23659,25,25
23660,25,25
23661,25,25
23662,25,25
23663,25,25
23664,25,25
23665,25,25
23666,25,25
23667,25,25
23668,25,25
23669,25,25
23670,25,25
23671,25,25
23672,25,25
23673,25,25
23674,25,25
23675,25,25
23676,25,25
23677,25,25
23678,25,25
23679,25,25
23680,25,25
23681,25,25
23682,25,25
23683,25,25
23684,25,25
23685,25,25
23686,25,25
23687,25,25
23688,25,25
23689,25,25
23690,25,25
23691,25,25
23692,25,25
23693,25,25
23694,25,25
23695,25,25
23696,25,25
23697,25,25
23698,25,25
23699,25,25
23700,25,25
23701,25,25
23702,25,25
23703,25,25
23704,25,25
23705,25,25
23706,25,25
23707,25,25
23708,25,25
23709,25,25
23710,25,25
23711,25,25
23712,25,25
23713,25,25
23714,25,25
23715,25,25
23716,25,25
23717,25,25
23718,25,25
23719,25,25
23720,25,25
23721,25,25
23722,25,25
23723,25,25
23724,25,25
23725,25,25
23726,25,25
23727,25,25
23728,25,25
23729,25,25
23730,25,25
23731,25,25
23732,25,25
23733,25,25
23734,25,25
23735,25,25
23736,25,25
23737,25,25
23738,25,25
23739,25,25
23740,25,25
23741,25,25
23742,25,25
23743,25,25
23744,25,25
23745,25,25
23746,25,25
23747,25,25
23748,25,25
23749,25,25
23750,25,25
23751,25,25
23752,25,25
23753,25,25
23754,25,25
23755,25,25
23756,25,25
23757,25,25
23758,25,25
23759,25,25
23760,25,25
23761,25,25
23762,25,25
23763,25,25
23764,25,25
23765,25,25
23766,25,25
23767,25,25
23768,25,25
23769,25,25
23770,25,25
23771,25,25
23772,25,25
23773,25,25
23774,25,25
23775,25,25
23776,25,25
23777,25,25
23778,25,25
23779,25,25
23780,25,25
23781,25,25
23782,25,25
23783,25,25
23784,25,25
23785,25,25
23786,25,25
23787,25,25
23788,25,25
23789,25,25
23790,25,25
23791,25,25
23792,25,25
23793,25,25
23794,25,25
23795,25,25
23796,25,25
23797,25,25
23798,25,25
23799,25,25
23800,25,25
23801,25,25
23802,25,25
23803,25,25
23804,25,25
23805,25,25
23806,25,25
23807,25,25
23808,25,25
23809,25,25
23810,25,25
23811,25,25
23812,25,25
23813,25,25
23814,25,25
23815,25,25
23816,25,25
23817,25,25
23818,25,25
23819,25,25
23820,25,25
23821,25,25
23822,25,25
23823,25,25
23824,25,25
23825,25,25
23826,25,25
23827,25,25
23828,25,25
23829,25,25
23830,25,25
23831,25,25
23832,25,25
23833,25,25
23834,25,25
23835,25,25
23836,25,25
23837,25,25
23838,25,25
23839,25,25
23840,25,25
23841,25,25
23842,25,25
23843,25,25
23844,25,25
23845,25,25
23846,25,25
23847,25,25
23848,25,25
23849,25,25
23850,25,25
23851,25,25
23852,25,25
23853,25,25
23854,25,25
23855,25,25
23856,25,25
23857,25,25
23858,25,25
23859,25,25
23860,25,25
23861,25,25
23862,25,25
23863,25,25
23864,25,25
23865,25,25
23866,25,25
23867,25,25
23868,25,25
23869,25,25
23870,25,25
23871,25,25
23872,25,25
23873,25,25
23874,25,25
23875,25,25
23876,25,25
23877,25,25
23878,25,25
23879,25,25
23880,25,25
23881,25,25
23882,25,25
23883,25,25
23884,25,25
23885,25,25
23886,25,25
23887,25,25
23888,25,25
23889,25,25
23890,25,25
23891,25,25
23892,25,25
23893,25,25
23894,25,25
23895,25,25
23896,25,25
23897,25,25
23898,25,25
23899,25,25
23900,25,25
23901,25,25
23902,25,25
23903,25,25
23904,25,25
23905,25,25
23906,25,25
23907,25,25
23908,25,25
23909,25,25
23910,25,25
23911,25,25
23912,25,25
23913,25,25
23914,25,25
23915,25,25
23916,25,25
23917,25,25
23918,25,25
23919,25,25
23920,25,25
23921,25,25
23922,25,25
23923,25,25
23924,25,25
23925,25,25
23926,25,25
23927,25,25
23928,25,25
23929,25,25
23930,25,25
23931,25,25
23932,25,25
23933,25,25
23934,25,25
23935,25,25
23936,25,25
23937,25,25
23938,25,25
23939,25,25
23940,25,25
23941,25,25
23942,25,25
23943,25,25
23944,25,25
23945,25,25
23946,25,25
23947,25,25
23948,25,25
23949,25,25
23950,25,25
23951,25,25
23952,25,25
23953,25,25
23954,25,25
23955,25,25
23956,25,25
23957,25,25
23958,25,25
23959,25,25
23960,25,25
23961,25,25
23962,25,25
23963,25,25
23964,25,25
23965,25,25
23966,25,25
23967,25,25
23968,25,25
23969,25,25
23970,25,25
23971,25,25
23972,25,25
23973,25,25
23974,25,25
23975,25,25
23976,25,25
23977,25,25
23978,25,25
23979,25,25
23980,25,25
23981,25,25
23982,25,25
23983,25,25
23984,25,25
23985,25,25
23986,25,25
23987,25,25
23988,25,25
23989,25,25
23990,25,25
23991,25,25
23992,25,25
23993,25,25
23994,25,25
23995,25,25
23996,25,25
23997,25,25
23998,25,25
23999,25,25
24000,25,25
24001,25,25
24002,25,25
24003,25,25
24004,25,25
24005,25,25
24006,25,25
24007,25,25
24008,25,25
24009,25,25
24010,25,25
24011,25,25
24012,25,25
24013,25,25
24014,25,25
24015,25,25
24016,25,25
24017,25,25
24018,25,25
24019,25,25
24020,25,25
24021,25,25
24022,25,25
24023,25,25
24024,25,25
24025,25,25
24026,25,25
24027,25,25
24028,25,25
24029,25,25
24030,25,25
24031,25,25
24032,25,25
24033,25,25
24034,25,25
24035,25,25
24036,25,25
24037,25,25
24038,25,25
24039,25,25
24040,25,25
24041,25,25
24042,25,25
24043,25,25
24044,25,25
24045,25,25
24046,25,25
24047,25,25
24048,25,25
24049,25,25
24050,25,25
24051,25,25
24052,25,25
24053,25,25
24054,25,25
24055,25,25
24056,25,25
24057,25,25
24058,25,25
24059,25,25
24060,25,25
24061,25,25
24062,25,25
24063,25,25
24064,25,25
24065,25,25
24066,25,25
24067,25,25
24068,25,25
24069,25,25
24070,25,25
24071,25,25
24072,25,25
24073,25,25
24074,25,25
24075,25,25
24076,25,25
24077,25,25
24078,25,25
24079,25,25
24080,25,25
24081,25,25
24082,25,25
24083,25,25
24084,25,25
24085,25,25
24086,25,25
24087,25,25
24088,25,25
24089,25,25
24090,25,25
24091,25,25
24092,25,25
24093,25,25
24094,25,25
24095,25,25
24096,25,25
24097,25,25
24098,25,25
24099,25,25
24100,25,25
24101,25,25
24102,25,25
24103,25,25
24104,25,25
24105,25,25
24106,25,25
24107,25,25
24108,25,25
24109,25,25
24110,25,25
24111,25,25
24112,25,25
24113,25,25
24114,25,25
24115,25,25
24116,25,25
24117,25,25
24118,25,25
24119,25,25
24120,25,25
24121,25,25
